id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
912804530512243826,"Blueground | Fenway, gym, nr dining & shops",107434423,Blueground,,Fenway,42.3465132,-71.1032136,Entire home/apt,200,32,0,,,352,233,0,
912836898939477727,"Happy Green House, Boston Landing, BU, BC, Harvard",412792920,Sheila,,Allston,42.3556715,-71.1375296,Entire home/apt,175,2,46,2024-12-08,2.57,2,158,30,STR-520260
912904919161679098,"Private room Red line Andrew T, 29 Dexter",26098645,Manuela,,South Boston,42.33123629247501,-71.0590235722244,Private room,,3,16,2024-11-10,0.87,6,0,10,STR-522764
913145507585334187,"Spacious, New Renovation | Near T",151238588,Charlie,,Dorchester,42.3172101,-71.0598517,Entire home/apt,,30,15,2024-11-30,1.40,2,281,15,STR-445060
913603590982610054,Chic Condo Retreat near Ashmont,248721513,Roodberley,,Dorchester,42.28485,-71.05648,Private room,,29,0,,,1,365,0,STR-530813
913633842992669209,2 Bed Condo w/ Parking and W/D in Boston,459522450,Anthony,,Dorchester,42.31611406654883,-71.0617305,Entire home/apt,180,30,0,,,2,364,0,STR-545168
914031718213907133,Modern House by Rogers Park,74021854,Mary,,Brighton,42.34801179740058,-71.1594000068819,Entire home/apt,400,5,5,2024-07-27,0.28,1,188,2,STR-530908
914540815710828653,"(W-12) South End, Stylish Studio! Location!",331225367,Foster,,South End,42.33779,-71.07638,Entire home/apt,,1,53,2024-11-25,2.95,76,252,29,STR-526502
914559290489724156,(W-11) Bright and Cheery in Heart of South End,331225367,Foster,,South End,42.33776,-71.07761,Entire home/apt,103,1,67,2024-11-11,3.63,76,251,38,Exempt: This listing is a unit that has contracts with hospitals
914594515559273013,(W-14) Studio / Low Price - Location - South End!,331225367,Foster,,South End,42.33833,-71.07799,Entire home/apt,103,1,63,2024-11-24,3.46,76,241,39,STR-526502
914597481157436053,"(W1) South End on Tremont St, Studio w/Queen!",331225367,Foster,,South End,42.33771319476956,-71.07617773563585,Entire home/apt,103,1,40,2024-11-24,2.21,76,253,21,STR-526502
914621320278053102,(W4) South End Simple Studio! 1st floor!,331225367,Foster,,South End,42.3397,-71.0766,Entire home/apt,135,1,31,2024-11-17,1.71,76,250,27,STR-526502
914937299546374137,"Blueground | South Boston, roof & w/d, nr red line",107434423,Blueground,,South Boston,42.34320569999999,-71.0562425,Entire home/apt,120,32,0,,,352,348,0,
914937604671048989,"Blueground | South Boston, roof & w/d, nr red line",107434423,Blueground,,South Boston,42.34320569999999,-71.0562425,Entire home/apt,119,32,0,,,352,244,0,
915095328814606476,"(W9) Studio in South End Boston, Prime Location",331225367,Foster,,South End,42.33972579036294,-71.07632251950251,Entire home/apt,103,1,40,2024-11-24,2.21,76,251,25,STR-526502
915146741376673520,"Seaport Gem:Stylish 2BR/2BA Condo, Luxurious touch",518882444,Greg,,South Boston Waterfront,42.34987290099312,-71.0457867640359,Entire home/apt,399,4,13,2024-11-11,0.86,10,219,12,Exempt: This listing is a unit used for furnished institutional or business stays
916759060552400715,Extraordinary 1-Bedroom Apartment in South Boston!,520718503,Kathleen,,South Boston,42.3308789,-71.0371873,Entire home/apt,199,2,70,2024-12-08,4.13,1,338,47,STR-533051
917220840066776474,"Blueground | S Boston, in-unit w/d, nr red line",107434423,Blueground,,South Boston,42.34320569999999,-71.0562425,Entire home/apt,120,32,0,,,352,271,0,
917221155323620596,"Blueground | S Boston, w/d, nr broadway t stop",107434423,Blueground,,South Boston,42.34321,-71.05624,Entire home/apt,131,32,1,2023-10-07,0.07,352,364,0,
917339740774994546,Charming & Chic | Studio Apartment,275849638,Steven,,Fenway,42.34524,-71.10487,Entire home/apt,80,29,11,2024-11-25,0.75,75,275,3,STR-540558
917340015029437891,Perfect Traveling Nurse Housing - Theatre District,275849638,Steven,,Downtown,42.35145241585736,-71.06505139960292,Entire home/apt,208,1,64,2024-12-05,3.61,75,353,48,STR-461738
917656155026492018,Ideal for long stays | Modern suite on top floor,416027128,Naveen,,Brighton,42.34673,-71.14722,Entire home/apt,55,29,54,2024-12-05,3.18,22,212,35,Exempt: This listing is a unit that has contracts with hospitals
918198811733110218,(W-13) Studio in the South End,331225367,Foster,,South End,42.33971421344498,-71.0778527595802,Entire home/apt,103,1,60,2024-11-10,3.31,76,239,36,STR-526502
918372123506141881,Bright 2BR by Boston Waterfront,78964422,Reece & Karen,,East Boston,42.367661469962364,-71.03295247100604,Entire home/apt,125,1,149,2024-12-17,8.36,2,164,95,STR-529583
918850495310570309,Charming 1 Bedroom | Newbury Street,275849638,Steven,,Back Bay,42.34810159146258,-71.08569977371975,Entire home/apt,116,1,67,2024-11-26,4.64,75,335,62,STR-520914
918851329209115573,Modern 1BR steps to BOS Common!,275849638,Steven,,Downtown,42.351110332172645,-71.06699304116705,Entire home/apt,138,5,80,2024-12-12,4.45,75,317,50,STR-461741
918904984983903999,"(DR52) Spacious 6 bed, Close to City, Roof deck!",331225367,Foster,,Dorchester,42.28846,-71.0393,Entire home/apt,385,1,37,2024-12-01,2.16,76,241,23,str-526502
920192802910045769,"Art boutique studio ""Moody Cat"" in Charlestown.",492835190,Ivan,,Charlestown,42.371602325468665,-71.06456602608269,Entire home/apt,120,29,6,2024-09-28,0.37,4,343,4,
920305249278095220,1BR with a view in Boston 0095,212359760,Mohammed Radi,,Downtown,42.352305800431736,-71.06541161175436,Entire home/apt,113,29,35,2023-12-10,1.94,93,225,0,STR-447282
920305401888076042,Stunning 1BR with a view on the Commons | 2x beds 8200,212359760,Mohammed Radi,,Downtown,42.350926725987584,-71.06553080926739,Entire home/apt,126,1,81,2024-11-24,4.52,93,203,47,STR-466811
921849596380643625,Alaska Street R21,188939923,Mort,,Roxbury,42.32193,-71.08004,Private room,65,2,25,2024-11-15,1.41,7,265,19,STR-415018
922408906158692278,Lux 1BR w/ Amenities in Seaport,20857768,Compass,,South Boston Waterfront,42.35016,-71.04531,Entire home/apt,155,13,1,2024-12-18,1,17,44,1,Exempt: This listing is a unit used for furnished institutional or business stays
922493881973299831,Interstellar Suite near Harvard – Free Parking!,261039449,Studio Allston Hotel,,Brighton,42.36299827458209,-71.1368198666319,Private room,174,1,2,2024-01-01,0.12,10,304,1,Exempt: This listing is a hotel or motel
922498689912318791,Runway Suite by MGM–Pet-Friendly & Free Parking!,261039449,Studio Allston Hotel,,Brighton,42.36342714167278,-71.13573561671684,Private room,,1,0,,,10,303,0,Exempt: This listing is a hotel or motel
922505948658002413,Game On! Fun-Filled Suite near Fenway–Free Parking,261039449,Studio Allston Hotel,,Brighton,42.36514627177277,-71.13618386848367,Private room,,1,0,,,10,296,0,Exempt: This listing is a hotel or motel
922509388806917307,Nature Suite near Harvard - Free Parking & Wi-Fi!,261039449,Studio Allston Hotel,,Brighton,42.3632811302303,-71.13550034195156,Private room,177,1,1,2023-08-20,0.06,10,304,0,Exempt: This listing is a hotel or motel
922511645537974905,Cinematic Escape Suite by MGM – Free Parking!,261039449,Studio Allston Hotel,,Brighton,42.363098622257986,-71.1370854474361,Private room,,1,2,2023-11-19,0.13,10,296,0,Exempt: This listing is a hotel or motel
923065544622564210,Alaska Street R22,188939923,Mort,,Roxbury,42.32125,-71.07801,Private room,67,2,30,2024-11-18,1.69,7,146,20,STR-415018
924145100321265636,Brighton Apartment Sleeps 3+ Steps to Bus Line,96087859,Shmuel,,Brighton,42.3472763,-71.1514285,Entire home/apt,98,2,17,2024-10-21,1.07,1,161,10,STR-532631
924596250686285360,Alaska Street R24,188939923,Mort,,Roxbury,42.32184601281022,-71.07909028242294,Private room,95,2,25,2024-11-18,1.40,7,265,15,STR-415018
925488947884632143,Amazing spacious city view 2bed 2 bath unit fenway,518882444,Greg,,Fenway,42.34864,-71.10181,Entire home/apt,399,4,1,2024-11-24,1,10,365,1,Exempt: This listing is a unit used for furnished institutional or business stays
926800910716226988,Luxurious apartment in Fenway,518882444,Greg,,Fenway,42.34901,-71.09884,Entire home/apt,399,5,0,,,10,358,0,Exempt: This listing is a unit used for furnished institutional or business stays
926892327133743093,Luxurious 2Br 2Ba unit in fenway,518882444,Greg,,Fenway,42.34813705133536,-71.10059262555816,Entire home/apt,399,5,0,,,10,254,0,Exempt: This listing is a unit used for furnished institutional or business stays
926897775916500527,Charlesgate Suites: Premier Oversized One Bedroom,523322767,Charlesgate Suites,,Fenway,42.35043,-71.09494,Entire home/apt,229,3,8,2024-12-02,0.46,9,263,4,Exempt: This listing is a hotel or motel
926908682139595078,Charlesgate Suites: Perfect Lower Level Suite,523322767,Charlesgate Suites,,Fenway,42.34983,-71.09379,Entire home/apt,162,3,19,2024-11-26,1.12,9,358,12,Exempt: This listing is a hotel or motel
926908733694275846,Charlesgate Suites: Lower Level Suite,523322767,Charlesgate Suites,,Fenway,42.34983,-71.09379,Entire home/apt,158,3,19,2024-12-12,1.20,9,272,17,Exempt: This listing is a hotel or motel
926908978002734152,Charlesgate Suites: Renovated & Ready To Host You!,523322767,Charlesgate Suites,,Fenway,42.3507735412626,-71.09491176435415,Entire home/apt,192,3,17,2024-12-06,1.01,9,323,11,Exempt: This listing is a hotel or motel
926909131529554170,Charlesgate Suites: Enjoy Boston Today!,523322767,Charlesgate Suites,,Fenway,42.35059,-71.09289,Entire home/apt,195,3,18,2024-11-29,1.02,9,347,14,Exempt: This listing is a hotel or motel
926909279527360867,Charlesgate Suites: Restored Elegance,523322767,Charlesgate Suites,,Fenway,42.35085716037106,-71.09320219991022,Entire home/apt,176,3,15,2024-10-19,0.85,9,319,11,Exempt: This listing is a hotel or motel
926909419134753198,Charlesgate Suites: Newly Renovated Studio,523322767,Charlesgate Suites,,Fenway,42.34919,-71.09302,Entire home/apt,186,3,16,2024-12-08,1.00,9,305,9,Exempt: This listing is a hotel or motel
926909705378933833,Charlesgate Suites: Urban Chic Delight - Discover,523322767,Charlesgate Suites,,Fenway,42.3488634847327,-71.09273960555595,Entire home/apt,179,3,16,2024-11-24,0.90,9,315,12,Exempt: This listing is a hotel or motel
926910164877355346,Charlesgate Suites: Contemporary Retreat In Style,523322767,Charlesgate Suites,,Fenway,42.349473561748574,-71.09288174677059,Entire home/apt,193,3,27,2024-11-23,1.56,9,342,18,Exempt: This listing is a hotel or motel
926917068731579220,Do not look past this Lakefront Luxurious & Quiet,518882444,Greg,,Jamaica Plain,42.32842,-71.11211,Entire home/apt,572,2,4,2024-11-30,0.84,10,365,4,Exempt: This listing is a unit used for furnished institutional or business stays
926938800680231486,Stunning. Unique. And Very Upscale 3BR 2BA W&Dryer,518882444,Greg,,South Boston Waterfront,42.3479,-71.04505,Entire home/apt,499,5,4,2024-11-11,0.48,10,331,4,Exempt: This listing is a unit used for furnished institutional or business stays
926950431047851357,"Spacious, Walkable 2BR Condo | 30/60/90+ Nights",32982410,Will,,Allston,42.34916723063684,-71.13388875543235,Entire home/apt,165,91,2,2024-08-21,0.22,1,323,2,
927475749600177156,Stylish & Bright 1 BDR| Close to Fenway Park!,275849638,Steven,,Fenway,42.34818,-71.09326,Entire home/apt,300,1,0,,,75,19,0,STR-461741
927504954586144067,Cozy & Modern 1 BDR | Fenway within minutes!,275849638,Steven,,Fenway,42.34751,-71.09374,Entire home/apt,300,29,5,2023-11-30,0.29,75,261,0,STR-531873
927751278413604000,"(D) Cozy & comfortable room near Harvard, MIT & BU",37035419,Wendy,,Allston,42.35706021337518,-71.12911636763924,Private room,75,91,1,2024-06-30,0.17,9,264,1,
928349287890222434,Home Away From Home,523739890,Kerri-Ann Ruth,,Dorchester,42.29902921546571,-71.06776620274428,Entire home/apt,299,2,2,2024-10-09,0.28,1,262,2,Str-104727
929106971328657953,Luxury Ocean View Condo w/ Roof Top Deck,164838101,Taylor,,South Boston,42.33395,-71.0286,Entire home/apt,195,91,0,,,1,172,0,
929544744628855168,Classic Private Room #429 A,297860058,Sophia,,Mission Hill,42.33024876118268,-71.1041136981323,Private room,63,91,0,,,116,213,0,
929653841818654433,Blissful South End Studio,523515799,William And Sophia,,Back Bay,42.34437403038891,-71.08257439972587,Entire home/apt,208,29,12,2023-11-03,0.68,15,310,0,Exempt: This listing is a hotel or motel
929784691737307760,Elegant Prudential Area Studio,523515799,William And Sophia,,Back Bay,42.34364,-71.08199,Entire home/apt,232,29,10,2024-07-27,0.57,15,303,1,Exempt: This listing is a hotel or motel
929789196633616783,Urban Chic South End Studio,523515799,William And Sophia,,Back Bay,42.342409342896794,-71.08281844038515,Entire home/apt,131,29,17,2024-11-14,0.99,15,236,10,Exempt: This listing is a hotel or motel
929790777252631206,Southie Condo-By Subway-Bring Pets-Pool Table,256527182,Bridget,,South Boston,42.3313364,-71.0548846,Entire home/apt,246,1,79,2024-12-15,4.58,1,355,52,STR-525163
930142995408426484,First floor room 1,92524206,Ray,,East Boston,42.385239,-71.00543979999999,Private room,69,1,89,2024-11-24,5.21,4,78,56,STR-398249
930388694249975492,"Cozy FULL Bd, 7mn to Aiport, 3mn walk to Train",44837494,Nemrac,,East Boston,42.37091,-71.03928,Private room,72,1,99,2024-11-30,9.64,2,343,99,STR-546789
932667738850269074,Quaint studio apartment! Back Bay Area,523515799,William And Sophia,,South End,42.34153,-71.0828,Entire home/apt,,1,39,2024-12-01,2.24,15,294,26,Exempt: This listing is a hotel or motel
932671112961379601,Modern studio apartment!,523515799,William And Sophia,,Back Bay,42.34348985925966,-71.08423327597426,Entire home/apt,142,1,51,2024-11-07,2.91,15,301,42,Exempt: This listing is a hotel or motel
933238026788932430,Modern South-End Studio Apt,523515799,William And Sophia,,Back Bay,42.34300085036171,-71.08404904011313,Entire home/apt,203,29,16,2023-12-19,0.93,15,353,0,Exempt: This listing is a hotel or motel
933341527778815745,Quaint Studio Apt! | Steps from Back Bay,523515799,William And Sophia,,Back Bay,42.34353,-71.08219,Entire home/apt,88,29,7,2024-02-17,0.40,15,333,1,Exempt: This listing is a hotel or motel
933391727086158582,Luxury 2BD/2BA Near Logan Airport and T station 1389,212359760,Mohammed Radi,,East Boston,42.38734,-71.0071,Entire home/apt,110,1,64,2024-12-17,3.73,93,352,54,STR-523178
933905514748344789,Beaut private close univ+hospital,49565531,Maria,,Jamaica Plain,42.3203345,-71.10534799999999,Entire home/apt,161,1,67,2024-11-15,3.86,1,181,49,STR-545405
934013376805557008,"Brighton apt sleeps 5 
park free walk- bus & train",112008372,Bernadette,,Brighton,42.34607,-71.1618,Entire home/apt,221,2,56,2024-12-08,3.23,2,64,38,STR-545203
934090932851187104,Brixton Studio | Minutes from Back Bay!,523515799,William And Sophia,,Back Bay,42.34431,-71.08278,Entire home/apt,114,29,10,2024-05-22,0.59,15,270,1,Exempt: This listing is a hotel or motel
934549104804900845,"3BR Victorian getaway with loft, near the Bay",509915863,Vacasa Guestworks,,Dorchester,42.29612796442264,-71.05413084152573,Entire home/apt,237,2,10,2024-11-03,0.66,2,354,7,STR-520490
934605708822300474,Lolo’s apt !Best location!,525421476,Lorena,,East Boston,42.3683239,-71.03689260000002,Entire home/apt,173,2,84,2024-12-02,4.86,2,123,56,STR-546146
934846903887237232,South End Serene Studio,523515799,William And Sophia,,Back Bay,42.34378,-71.08451,Entire home/apt,166,29,9,2023-12-08,0.59,15,298,0,Exempt: This listing is a hotel or motel
937183131999021153,Private Queen Bedroom in city,474189195,Patrice,,Dorchester,42.30451,-71.06783,Private room,65,31,1,2023-10-21,0.07,5,263,0,
937479585051840260,"*Cozy, Convenient Boston. Indulge, you deserve it*",469784995,Kelli & Ray,,Hyde Park,42.2622,-71.11584,Entire home/apt,156,1,31,2024-11-16,2.17,1,342,22,STR-541389
937613962940474640,Small Studio in quiet area,8015347,Edwin,,West Roxbury,42.27275820000001,-71.1636271,Entire home/apt,110,91,0,,,3,214,0,
937705785049200966,Raffles Pied-A-Tier Studio,144179185,Evan,,Back Bay,42.34957526552142,-71.07428161896075,Entire home/apt,175,29,2,2024-10-17,0.26,1,364,2,
937773444741627548,Delight little vacation room,284586127,Angel,,Dorchester,42.28855,-71.07705,Private room,90,29,9,2023-10-31,0.53,1,270,0,STR-546192
937827866847224707,Boston - Spacious Victorian,63248058,Gary,,West Roxbury,42.28961167045093,-71.15869374127011,Entire home/apt,332,29,0,,,1,322,0,STR-533116
937865990648492956,Spacious Charlestown single family home w/ parking,378836011,Robert,,Charlestown,42.37792,-71.06236,Entire home/apt,,180,5,2023-10-24,0.30,1,10,0,STR-532285
939068975709526463,Convenient Private Room #207 A,297860058,Sophia,,Brighton,42.34454,-71.15383,Private room,55,91,0,,,116,217,0,
939132795410563678,Beautiful Southie Single Family,526726176,Charles,,South Boston,42.33248448718322,-71.03141129766878,Entire home/apt,665,3,52,2024-12-08,3.36,1,226,42,STR-512153
939167050511436341,Single Family Boston House Great Privacy,526738308,Xianming,,West Roxbury,42.2842416,-71.167526,Entire home/apt,314,1,20,2024-11-23,1.28,6,286,11,STR-533053
939727021339598760,Full Bedroom in Single Family house,526738308,Xianming,,West Roxbury,42.285335488778934,-71.16678212371733,Private room,79,1,7,2024-10-20,0.50,6,225,5,STR-533053
939980174256820791,Modern Rooftop Retreat | Boston,75493943,Brandy,,Roxbury,42.31911,-71.09099,Entire home/apt,,1,1,2023-11-27,0.08,2,0,0,Str-536323
940287599154412651,"Blueground | Brighton, gym, nr groceries & shops",107434423,Blueground,,Brighton,42.346069,-71.145748,Entire home/apt,223,32,0,,,352,279,0,
940613292669622294,Upscale Penthouse w/Gym & Parking near MGH & TUFTS,463475392,Haroldo,,Chinatown,42.34891,-71.05898,Entire home/apt,522,29,2,2024-08-07,0.34,13,298,2,Exempt: This listing is a unit used for furnished institutional or business stays
940620825573395928,Spacious 2BR 2BA in Back Bay,163848078,Adam,,Back Bay,42.34823,-71.08041,Entire home/apt,299,29,1,2024-03-03,0.10,62,365,1,Exempt: This listing is a unit used for furnished institutional or business stays
940636340380992694,Bright 2BR By Boston Waterfront,78964422,Reece & Karen,,East Boston,42.36748894863978,-71.03160281458007,Entire home/apt,250,91,3,2024-09-30,0.25,2,336,3,
940754604920484028,Spacious suite in Boston near BC & Harvard,416027128,Naveen,,Brighton,42.34663276459317,-71.14679109981459,Entire home/apt,48,29,38,2024-12-02,2.28,22,213,18,Exempt: This listing is a unit that has contracts with hospitals
941410911882896656,"Small Apartment, Big Heart!",2796552,Nicky,,Beacon Hill,42.3603,-71.0661,Entire home/apt,300,183,0,,,1,358,0,
942637230605257145,Lux 1BR w/ Amenities in Seaport,20857768,Compass,,South Boston Waterfront,42.35012530594145,-71.04326350753023,Entire home/apt,,29,8,2024-06-01,0.49,17,32,2,STR-575045
942772741020970813,Walk! Location - 1 Bedroom/1 Bath - 2 mins from T!,47584294,Jessy And Diego,,Fenway,42.34955280297618,-71.09576616985966,Entire home/apt,88,1,65,2024-11-02,3.85,18,211,37,Exempt: This listing is a unit that has contracts with hospitals
942775151182268903,New Private Room in Condo with a Dog,86375666,Vanna,,Mattapan,42.28136,-71.09466,Private room,95,1,8,2024-11-02,0.54,1,361,2,STR-577876
942794393550359402,Luxury 2 Br 2 Ba apt Boston Jamica pond,163848078,Adam,,Jamaica Plain,42.32872592745317,-71.11223613595075,Entire home/apt,299,29,3,2023-10-29,0.20,62,365,0,Exempt: This listing is a unit used for furnished institutional or business stays
943923789049606336,"Blueground | Back Bay, gym & w/d, nr dining",107434423,Blueground,,Bay Village,42.34992,-71.06943,Entire home/apt,143,32,0,,,352,246,0,
944175844067011459,"Boston studio, 7 minutes to T",151248865,Yao,,Dorchester,42.32155,-71.05724,Entire home/apt,93,31,0,,,8,323,0,
944853590027518772,Modern chic 2 bedroom apt!,365116307,Healing Homes,,Downtown,42.35595,-71.06036,Entire home/apt,468,4,18,2023-12-10,1.10,58,304,0,STR-466832
944890720188725579,"Designer 1-BR Apt in Historic Charlestown, Boston",148198110,Rebecca,,Charlestown,42.38045,-71.07001,Entire home/apt,225,1,34,2024-11-30,2.36,1,14,25,STR-538419
945007017207961802,Stellar South End Studio,523515799,William And Sophia,,Back Bay,42.3434,-71.08432,Entire home/apt,133,1,11,2024-11-15,1.13,15,253,11,STR-531850
945997113969080127,"UMass Boston, Beach, Renovated, CA, In-Unit Lau",266312920,STARS Of,,Dorchester,42.30929,-71.04711,Entire home/apt,232,29,1,2023-10-11,0.07,38,355,0,Exempt: This listing is a unit used for furnished institutional or business stays
946041881162753201,Oversized 1Bed w/ Outdoor Pool & Elevator,31340713,Kama,,Brighton,42.33579393307684,-71.15038080751756,Entire home/apt,157,29,1,2023-08-15,0.06,40,352,0,Exempt: This listing is a unit used for furnished institutional or business stays
946049332464697343,Oversized 1Bed w/ Outdoor Pool & Elevator,266312920,STARS Of,,Brighton,42.33562360793583,-71.1515671993415,Entire home/apt,,29,0,,,38,352,0,Exempt: This listing is a unit used for furnished institutional or business stays
946429720712542961,Exquisite and Action Packed,278280097,David,,North End,42.36683421326789,-71.05692545770304,Entire home/apt,160,91,0,,,1,270,0,
947323715263500894,J_Spacious room easy commute to Boston Downtown,89328922,Ehab,,Dorchester,42.32189708739804,-71.05528191741077,Private room,60,29,37,2024-11-18,2.52,13,180,30,STR-455882
947323957543072435,K_Sunny room easy commute to Boston Downtown,89328922,Ehab,,Dorchester,42.32087406801446,-71.05568976922757,Private room,60,29,40,2024-11-24,2.64,13,180,32,STR-455882
947324219916375764,L_Large room easy commute to Boston Downtown.,89328922,Ehab,,Dorchester,42.32252,-71.05746,Private room,59,29,29,2024-11-24,1.92,13,180,22,STR-455882
947785851072519783,Peaceful South End Studio!,523515799,William And Sophia,,Back Bay,42.343215714583415,-71.08403995728031,Entire home/apt,184,1,29,2024-11-15,1.81,15,327,25,Exempt: This listing is a hotel or motel
947825716567982665,Lovely South End Studio,523515799,William And Sophia,,Back Bay,42.34376,-71.08188,Entire home/apt,113,1,42,2024-12-01,2.57,15,219,35,Exempt: This listing is a hotel or motel
947863403518702980,Spacious Studio Apt | South End,523515799,William And Sophia,,Back Bay,42.34259,-71.08393,Entire home/apt,162,1,36,2024-11-10,2.15,15,266,22,Exempt: This listing is a hotel or motel
948028016752441970,*New* Modern Rooftop Retreat | Boston,75493943,Brandy,,Roxbury,42.31712,-71.09048,Private room,,29,34,2024-07-01,2.12,2,0,20,STR-536323
948083891346485861,Luxury 2BD/2BA Near Airport 6840,212359760,Mohammed Radi,,East Boston,42.3864572857589,-71.00506962968997,Entire home/apt,130,1,63,2024-11-17,3.83,93,263,41,STR-523178
948523625428103861,Lux 1BR w/ Amenities Seaport,20857768,Compass,,South Boston Waterfront,42.35357005019778,-71.04748256441803,Entire home/apt,279,29,0,,,17,178,0,
949154671772958720,Lux 1 BR w/ Amenities Back Bay,20857768,Compass,,Back Bay,42.3459685,-71.0847361,Entire home/apt,203,29,1,2024-04-01,0.11,17,228,1,
949250584233351802,Studio Room at Hotel Boston,518080572,Anwar,,Brighton,42.3417319,-71.1431193,Private room,,1,76,2024-11-06,4.52,3,363,9,Exempt: This listing is a hotel or motel
949813274469323542,Modest Private Room #1341 G,297860058,Sophia,,Brighton,42.34206086974624,-71.15027785795918,Private room,55,91,0,,,116,354,0,
950079027718724538,Modern Apt head of the Charles,163848078,Adam,,Brighton,42.35899,-71.14921,Entire home/apt,399,29,0,,,62,312,0,Exempt: This listing is a unit used for furnished institutional or business stays
950250466870034563,"Roslindale Room near MBTA, self check-in",201935605,Sherwin,,Roslindale,42.29276687560215,-71.12202441282217,Private room,37,29,8,2024-11-15,0.51,8,127,5,
950573469793079349,Hidden Gem in Port Norfolk,147376476,Ron,,Dorchester,42.286338056398,-71.04252835224409,Entire home/apt,221,3,19,2024-11-24,2.65,1,257,19,STR-559439
950604189578172753,"Boston 1 bedroom, 7 minutes to T",151248865,Yao,,Dorchester,42.32112909775597,-71.05927640084631,Entire home/apt,105,30,0,,,8,364,0,
950826613862878713,One Bedroom Apt in Boston Hotel,518080572,Anwar,,Brighton,42.34261,-71.14372,Private room,,1,7,2024-03-05,0.42,3,365,1,Exempt: This listing is a hotel or motel
951336508621047674,BonBon Fenway Luxury Experience,158837906,Dan,,Fenway,42.34576973048,-71.0952076964361,Entire home/apt,249,29,2,2023-10-07,0.13,10,269,0,STR-009577
951413402148694140,The Win on Wendeller - A Stylish Condo in Boston,142029634,Eran,,South Boston,42.32851223209749,-71.05345238041572,Private room,250,1,6,2024-05-17,0.39,1,90,1,STR-537702
951532971688006566,"Black Friday! 988-Cozy, lovely Apartment in Boston",530105776,Alex,,Dorchester,42.2907089,-71.0461607,Entire home/apt,194,1,56,2024-11-29,3.40,1,335,37,STR-570818
952038813472139080,Dorchester House 2 miles away from Downtown Boston,355604067,Enrique,,Roxbury,42.32124445739686,-71.07730064626134,Entire home/apt,454,3,15,2024-10-28,1.03,1,89,11,STR-540206
952102570622509535,West Roxbury 3rd flr private room with full bed,69267172,Lynda,,West Roxbury,42.27766862445315,-71.16072294979159,Private room,60,1,33,2024-11-09,2.05,13,180,18,STR-513970
952456025026558868,Harborview House-Close to downtown Boston/airport!,29878972,Brandon,,East Boston,42.36422,-71.03329,Entire home/apt,180,2,31,2024-11-30,2.05,1,12,23,STR-540160
952862633386844790,Master Bedroom in a Single Family house,526738308,Xianming,,West Roxbury,42.2842416,-71.167526,Private room,95,1,12,2024-10-11,0.78,6,224,8,STR-533053
952900189308890791,Queen Bedroom in Single Family House,526738308,Xianming,,West Roxbury,42.28478,-71.16667,Private room,81,1,6,2024-10-02,0.39,6,243,4,STR-533053
952927869649556224,SeaportSouthie Convention Center,117831587,Luke,,South Boston,42.33784,-71.04517,Entire home/apt,760,3,44,2024-10-22,2.86,2,226,30,Exempt: This listing is a unit used for furnished institutional or business stays
953750560515431624,TOP Floor right,226220,Sevil,,Brighton,42.35585320000001,-71.1638648,Private room,65,29,0,,,5,344,0,
954908713931175650,"DowntownBoston,Nearly everything",208829554,Ping,,Chinatown,42.34873,-71.06069,Entire home/apt,228,91,5,2024-08-29,0.42,3,353,5,STR-399153
955747356121532736,Bright Back Bay Studio,275849638,Steven,,Back Bay,42.35202976524467,-71.08161956401018,Entire home/apt,135,1,74,2024-11-05,4.76,75,239,59,STR-450901
956601340775051548,"Heart of Allston
BU, Green Line",20541419,Nanci,,Allston,42.35284739226045,-71.13352082669735,Entire home/apt,129,91,2,2024-09-02,0.17,1,365,2,
957168403842245014,"2 Bedroom Loft Apartment in Brighton, Free Parking",160661353,Shira,,Brighton,42.34524270793829,-71.15029424465831,Entire home/apt,170,2,16,2024-12-02,1.27,2,70,15,STR-544744
957865467562485470,"One Bed + Office, 2nd Floor & Steps to Orange Line",32870796,Jessica Brooke,,Jamaica Plain,42.31597,-71.10642,Entire home/apt,97,29,4,2024-10-27,0.41,4,101,4,
958060371889188296,"(CL5) Roof Deck, w/d",331225367,Foster,,South End,42.3423474596366,-71.07732179238533,Entire home/apt,78,1,44,2024-12-04,2.82,76,191,33,str-526502
958063393323060265,(CL2) New with Roof Deck & w/d!,331225367,Foster,,South End,42.34214779250125,-71.07909586835892,Entire home/apt,96,1,65,2024-11-24,4.11,76,194,47,str-526502
958065425063050341,(CL9) BRAND NEW!  Back Bay/ South End. Roof Deck!,528489640,Foster,,South End,42.34226,-71.07925,Entire home/apt,79,1,53,2024-11-17,3.35,5,172,36,str-526502
958648577659799676,Charming South Boston Private Bedroom,23035099,Kristine,,South Boston,42.33409049999999,-71.0319214,Private room,48,29,2,2024-10-11,0.54,4,248,2,
958740384258392294,Cozy full condo / Walkable to T,200275488,Chris,,East Boston,42.36743,-71.03544,Entire home/apt,189,4,33,2024-08-31,2.09,1,10,23,STR-478920
958943626506580294,Peace love humility and safety,301580171,Donald,,Hyde Park,42.25749571383021,-71.11875652965605,Entire home/apt,387,2,7,2024-10-27,0.77,3,270,7,Str-144818
